"text","favorited","favoriteCount","replyToSN","created","truncated","replyToSID","id","replyToUID","statusSource","screenName","retweetCount","isRetweet","retweeted","longitude","latitude"
"#Role: Boyd Copeland#Movie: Come Fill the Cup (1951)#Actor: Gig Young#ComeFilltheCup #GigYoung #Oscars",FALSE,0,NA,2017-10-02 20:57:21,FALSE,NA,"914957499026915328",NA,"<a href=""http://twitter.com"" rel=""nofollow""><U+6620><U+753B><U+306E><U+30AD><U+30E3><U+30E9><U+30AF><U+30BF><U+30FC></a>","hlhnwhel3xcohjc",0,FALSE,FALSE,NA,NA
"RT @hlhnwhel3xcohjc: #Role: Danny Pope#Movie: Running on Empty (1988)#Actor: River Phoenix#RunningonEmpty #RiverPhoenix #Oscars",FALSE,0,NA,2017-10-02 20:57:17,FALSE,NA,"914957483973603328",NA,"<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>","katsujustly",1,TRUE,FALSE,NA,NA
"RT @AwardsCircuit: CONFIRMATION! Algee Smith will campaign in LEAD ACTOR for his work in ""Detroit."" Everyone else in supporting. #Oscars #d…",FALSE,0,NA,2017-10-02 20:56:22,FALSE,NA,"914957250220916736",NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","MJacksonfan50",156,TRUE,FALSE,NA,NA
"RT @TheWound_SAfilm: We did it! #Inxeba #TheWound #Oscars #ProudlySouthAfrican https://t.co/kemVQsVW6V",FALSE,0,NA,2017-10-02 20:54:05,FALSE,NA,"914956677052555266",NA,"<a href=""https://mobile.twitter.com"" rel=""nofollow"">Twitter Lite</a>","august_shama",1342,TRUE,FALSE,NA,NA
"RT @Culitosurbanos: La chica fitness #Oscars #CuloPerfecto #culover #ass #NoPainNoGain #gym #putivideos https://t.co/6OtIaaIjTk",FALSE,0,NA,2017-10-02 20:52:34,FALSE,NA,"914956296511684608",NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","YMb3ExLgae49RXm",8,TRUE,FALSE,NA,NA
"RT @hlhnwhel3xcohjc: #Role: Ron Kovic#Movie: Born on the Fourth of July (1989)#Actor: Tom Cruise#BornontheFourthofJuly #TomCruise #Oscars",FALSE,0,NA,2017-10-02 20:44:12,FALSE,NA,"914954189876338688",NA,"<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>","katsujustly",1,TRUE,FALSE,NA,NA
"RT @CNNAfrica: Xhosa film ""The Wound"" entered into #Oscars race by South Africa. Here's what we said about it earlier this year: https://t.…",FALSE,0,NA,2017-10-02 20:39:57,FALSE,NA,"914953120307871745",NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","thatDopeGeek",27,TRUE,FALSE,NA,NA
"#Role: Miss Em#Movie: Pinky (1949)#Actress: Ethel Barrymore#Pinky #EthelBarrymore #Oscars",FALSE,0,NA,2017-10-02 20:38:01,FALSE,NA,"914952633466552320",NA,"<a href=""http://twitter.com"" rel=""nofollow""><U+6620><U+753B><U+306E><U+30AD><U+30E3><U+30E9><U+30AF><U+30BF><U+30FC></a>","hlhnwhel3xcohjc",0,FALSE,FALSE,NA,NA
"RT @TheWound_SAfilm: We did it! #Inxeba #TheWound #Oscars #ProudlySouthAfrican https://t.co/kemVQsVW6V",FALSE,0,NA,2017-10-02 20:37:38,FALSE,NA,"914952537819762688",NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","zukokubukeli",1342,TRUE,FALSE,NA,NA
"RT @CNNAfrica: Xhosa film ""The Wound"" entered into #Oscars race by South Africa. Here's what we said about it earlier this year: https://t.…",FALSE,0,NA,2017-10-02 20:34:56,FALSE,NA,"914951858510336000",NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","tunomuinyo",27,TRUE,FALSE,NA,NA
"RT @TheRoot: .@BarryJenkins' work placed a smile on our ancestors' faces &amp; brought some melanin to the #Oscars: https://t.co/V0oZUbapgR #Th…",FALSE,0,NA,2017-10-02 20:34:11,FALSE,NA,"914951669141704704",NA,"<a href=""http://twitter.com/#!/download/ipad"" rel=""nofollow"">Twitter for iPad</a>","UrbanGirlYoga",22,TRUE,FALSE,NA,NA
"RT @CNNAfrica: Xhosa film ""The Wound"" entered into #Oscars race by South Africa. Here's what we said about it earlier this year: https://t.…",FALSE,0,NA,2017-10-02 20:33:01,FALSE,NA,"914951374282067970",NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","LoudimaD",27,TRUE,FALSE,NA,NA
"#Role: Jeffrey Wigand#Movie: The Insider (1999)#Actor: Russell Crowe#TheInsider #RussellCrowe #Oscars",FALSE,0,NA,2017-10-02 20:32:41,FALSE,NA,"914951290626629633",NA,"<a href=""http://twitter.com"" rel=""nofollow""><U+6620><U+753B><U+306E><U+30AD><U+30E3><U+30E9><U+30AF><U+30BF><U+30FC></a>","hlhnwhel3xcohjc",1,FALSE,FALSE,NA,NA
"RT @hlhnwhel3xcohjc: #Role: Captain John Miller#Movie: Saving Private Ryan (1998)#Actor: Tom Hanks#SavingPrivateRyan #TomHanks #Oscars",FALSE,0,NA,2017-10-02 20:32:18,FALSE,NA,"914951193209663488",NA,"<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>","katsujustly",1,TRUE,FALSE,NA,NA
"RT @TheWound_SAfilm: We did it! #Inxeba #TheWound #Oscars #ProudlySouthAfrican https://t.co/kemVQsVW6V",FALSE,0,NA,2017-10-02 20:31:48,FALSE,NA,"914951067284238337",NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","BothoKBP",1342,TRUE,FALSE,NA,NA
"RT @CNNAfrica: Xhosa film ""The Wound"" entered into #Oscars race by South Africa. Here's what we said about it earlier this year: https://t.…",FALSE,0,NA,2017-10-02 20:25:44,FALSE,NA,"914949540331089920",NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","empress_becca",27,TRUE,FALSE,NA,NA
"RT @AwardsCircuit: CONFIRMATION! Algee Smith will campaign in LEAD ACTOR for his work in ""Detroit."" Everyone else in supporting. #Oscars #d…",FALSE,0,NA,2017-10-02 20:24:28,FALSE,NA,"914949222725758976",NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","JaMiraclexx",156,TRUE,FALSE,NA,NA
"RT @CNNAfrica: Xhosa film ""The Wound"" entered into #Oscars race by South Africa. Here's what we said about it earlier this year: https://t.…",FALSE,0,NA,2017-10-02 20:24:15,FALSE,NA,"914949169432944641",NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","KopanoMashishi",27,TRUE,FALSE,NA,NA
"RT @AwardsCircuit: CONFIRMATION! Algee Smith will campaign in LEAD ACTOR for his work in ""Detroit."" Everyone else in supporting. #Oscars #d…",FALSE,0,NA,2017-10-02 20:21:21,FALSE,NA,"914948440664178689",NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","seauxrude",156,TRUE,FALSE,NA,NA
"The Top 5 Overrated Films https://t.co/ja74Ujiqos #Movies #Oscars https://t.co/pHKw03dvji",FALSE,0,NA,2017-10-02 20:19:28,FALSE,NA,"914947967320313856",NA,"<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>","reel_speak",1,FALSE,FALSE,NA,NA
"RT @TheWound_SAfilm: We did it! #Inxeba #TheWound #Oscars #ProudlySouthAfrican https://t.co/kemVQsVW6V",FALSE,0,NA,2017-10-02 20:17:11,FALSE,NA,"914947389768765440",NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","Miss_Nabes",1342,TRUE,FALSE,NA,NA
"RT @TheWound_SAfilm: We did it! #Inxeba #TheWound #Oscars #ProudlySouthAfrican https://t.co/kemVQsVW6V",FALSE,0,NA,2017-10-02 20:15:12,FALSE,NA,"914946890940190722",NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","na_le_di",1342,TRUE,FALSE,NA,NA
"RT @TheWound_SAfilm: We did it! #Inxeba #TheWound #Oscars #ProudlySouthAfrican https://t.co/kemVQsVW6V",FALSE,0,NA,2017-10-02 20:15:03,FALSE,NA,"914946854143631361",NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","AbbyGuguBanda",1342,TRUE,FALSE,NA,NA
"RT @TheWound_SAfilm: We did it! #Inxeba #TheWound #Oscars #ProudlySouthAfrican https://t.co/kemVQsVW6V",FALSE,0,NA,2017-10-02 20:14:46,FALSE,NA,"914946780768428032",NA,"<a href=""https://mobile.twitter.com"" rel=""nofollow"">Twitter Lite</a>","roccobaroccco",1342,TRUE,FALSE,NA,NA
"RT @AwardsCircuit: CONFIRMATION! Algee Smith will campaign in LEAD ACTOR for his work in ""Detroit."" Everyone else in supporting. #Oscars #d…",FALSE,0,NA,2017-10-02 20:13:16,FALSE,NA,"914946405835448323",NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","MusiqqJewel",156,TRUE,FALSE,NA,NA
"RT @TheEllenShow: If only Bradley's arm was longer. Best photo ever. #oscars http://t.co/C9U5NOtGap",FALSE,0,NA,2017-10-02 20:11:56,FALSE,NA,"914946069816995840",NA,"<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>","AnahiaChacon",3431246,TRUE,FALSE,NA,NA
"https://t.co/hV2HGTsrIH What is this obsession of only showcasing an ideal India to an international audience? Just… https://t.co/25nyLV3vZN",FALSE,1,NA,2017-10-02 20:11:03,TRUE,NA,"914945848387047424",NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","c_nayanika",0,FALSE,FALSE,NA,NA
"RT @TheWound_SAfilm: We did it! #Inxeba #TheWound #Oscars #ProudlySouthAfrican https://t.co/kemVQsVW6V",FALSE,0,NA,2017-10-02 20:06:23,FALSE,NA,"914944673478832128",NA,"<a href=""https://mobile.twitter.com"" rel=""nofollow"">Twitter Lite</a>","Blubbly_Grey02",1342,TRUE,FALSE,NA,NA
"@TheWound_SAfilm @TrendingSAon3 I'm really happy about #Inxeba making South Africa proud and exposing our country t… https://t.co/vWfxZUsTHH",FALSE,2,"TheWound_SAfilm",2017-10-02 20:06:04,TRUE,"914381740541665280","914944594743382017","824609164689281025","<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","CrAzYTiDO",0,FALSE,FALSE,NA,NA
"RT @AwardsCircuit: CONFIRMATION! Algee Smith will campaign in LEAD ACTOR for his work in ""Detroit."" Everyone else in supporting. #Oscars #d…",FALSE,0,NA,2017-10-02 20:05:19,FALSE,NA,"914944405844451330",NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","lindezandvliet",156,TRUE,FALSE,NA,NA
"RT @AwardsCircuit: CONFIRMATION! Algee Smith will campaign in LEAD ACTOR for his work in ""Detroit."" Everyone else in supporting. #Oscars #d…",FALSE,0,NA,2017-10-02 20:04:29,FALSE,NA,"914944193541189632",NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","_heartlessheaux",156,TRUE,FALSE,NA,NA
"RT @CNNAfrica: Xhosa film ""The Wound"" entered into #Oscars race by South Africa. Here's what we said about it earlier this year: https://t.…",FALSE,0,NA,2017-10-02 20:03:30,FALSE,NA,"914943948497592320",NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","MkCharis",27,TRUE,FALSE,NA,NA
"RT @TheWound_SAfilm: We did it! #Inxeba #TheWound #Oscars #ProudlySouthAfrican https://t.co/kemVQsVW6V",FALSE,0,NA,2017-10-02 20:00:11,FALSE,NA,"914943113591959552",NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","LeighAng319",1342,TRUE,FALSE,NA,NA
"RT @CNNAfrica: Xhosa film ""The Wound"" entered into #Oscars race by South Africa. Here's what we said about it earlier this year: https://t.…",FALSE,0,NA,2017-10-02 19:53:09,FALSE,NA,"914941340802314240",NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","snebae",27,TRUE,FALSE,NA,NA
"RT @CNNAfrica: Xhosa film ""The Wound"" entered into #Oscars race by South Africa. Here's what we said about it earlier this year: https://t.…",FALSE,0,NA,2017-10-02 19:52:05,FALSE,NA,"914941074321362947",NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","Khuze_Elikhulu",27,TRUE,FALSE,NA,NA
"#Role: James ""Jem"" Coughlin#Movie: The Town (2010)#Actor: Jeremy Renner#TheTown #JeremyRenner #Oscars",FALSE,0,NA,2017-10-02 19:51:45,FALSE,NA,"914940988593889280",NA,"<a href=""http://twitter.com"" rel=""nofollow""><U+6620><U+753B><U+306E><U+30AD><U+30E3><U+30E9><U+30AF><U+30BF><U+30FC></a>","hlhnwhel3xcohjc",0,FALSE,FALSE,NA,NA
"RT @TheEllenShow: If only Bradley's arm was longer. Best photo ever. #oscars http://t.co/C9U5NOtGap",FALSE,0,NA,2017-10-02 19:47:47,FALSE,NA,"914939993465946112",NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","dsvinho",3431246,TRUE,FALSE,NA,NA
"RT @AwardsCircuit: CONFIRMATION! Algee Smith will campaign in LEAD ACTOR for his work in ""Detroit."" Everyone else in supporting. #Oscars #d…",FALSE,0,NA,2017-10-02 19:47:14,FALSE,NA,"914939852495446016",NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","xx_brookee",156,TRUE,FALSE,NA,NA
"RT @AwardsCircuit: CONFIRMATION! Algee Smith will campaign in LEAD ACTOR for his work in ""Detroit."" Everyone else in supporting. #Oscars #d…",FALSE,0,NA,2017-10-02 19:47:10,FALSE,NA,"914939837953781760",NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","newjackswingg",156,TRUE,FALSE,NA,NA
"RT @TheWound_SAfilm: We did it! #Inxeba #TheWound #Oscars #ProudlySouthAfrican https://t.co/kemVQsVW6V",FALSE,0,NA,2017-10-02 19:39:33,FALSE,NA,"914937919097405441",NA,"<a href=""https://mobile.twitter.com"" rel=""nofollow"">Twitter Lite</a>","iLLy_Crix",1342,TRUE,FALSE,NA,NA
"Counter-Culture Failure https://t.co/G14m280mMU #AMWritinG #CapitalisM #CriticaLThinkinG #CritiquE #HollYWooD #OscarS #PhilosophY #ProsEPoeM",FALSE,0,NA,2017-10-02 19:35:35,FALSE,NA,"914936922937622529",NA,"<a href=""https://www.socialoomph.com"" rel=""nofollow"">SocialOomph</a>","ObsidianPublish",0,FALSE,FALSE,NA,NA
"RT @TheWound_SAfilm: We did it! #Inxeba #TheWound #Oscars #ProudlySouthAfrican https://t.co/kemVQsVW6V",FALSE,0,NA,2017-10-02 19:34:27,FALSE,NA,"914936636970094601",NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","phumezajwili",1342,TRUE,FALSE,NA,NA
"#Role: Danny Pope#Movie: Running on Empty (1988)#Actor: River Phoenix#RunningonEmpty #RiverPhoenix #Oscars",FALSE,1,NA,2017-10-02 19:34:15,FALSE,NA,"914936587477172224",NA,"<a href=""http://twitter.com"" rel=""nofollow""><U+6620><U+753B><U+306E><U+30AD><U+30E3><U+30E9><U+30AF><U+30BF><U+30FC></a>","hlhnwhel3xcohjc",1,FALSE,FALSE,NA,NA
"#Role: Jennie MacLaine#Movie: Chapter Two (1979)#Actress: Marsha Mason#ChapterTwo #MarshaMason #Oscars",FALSE,0,NA,2017-10-02 19:34:00,FALSE,NA,"914936522436001792",NA,"<a href=""http://twitter.com"" rel=""nofollow""><U+6620><U+753B><U+306E><U+30AD><U+30E3><U+30E9><U+30AF><U+30BF><U+30FC></a>","hlhnwhel3xcohjc",0,FALSE,FALSE,NA,NA
"RT @CNNAfrica: Xhosa film ""The Wound"" entered into #Oscars race by South Africa. Here's what we said about it earlier this year: https://t.…",FALSE,0,NA,2017-10-02 19:33:20,FALSE,NA,"914936357331578881",NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","MsNtuli",27,TRUE,FALSE,NA,NA
"RT @AlternateEndng: The race for the #Oscars is upon us, we share our thoughts on which have a chance for success, tune in!  https://t.co/H…",FALSE,0,NA,2017-10-02 19:32:00,FALSE,NA,"914936019329351680",NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","Gojira007X",3,TRUE,FALSE,NA,NA
"RT @TheWound_SAfilm: We did it! #Inxeba #TheWound #Oscars #ProudlySouthAfrican https://t.co/kemVQsVW6V",FALSE,0,NA,2017-10-02 19:28:20,FALSE,NA,"914935095835979779",NA,"<a href=""https://mobile.twitter.com"" rel=""nofollow"">Twitter Lite</a>","ntle_sStar",1342,TRUE,FALSE,NA,NA
"@murtada8355 Get the head-turning bling from the #Oscars Red Carpet without breaking the bank <U+2728> 15% off Red Carpet jewlery! Code: RED17 bl …",FALSE,0,"murtada8355",2017-10-02 19:26:38,FALSE,NA,"914934671393292290","3523473615","<a href=""http://app.sendblur.com"" rel=""nofollow"">Social Media Publisher App </a>","blingjewelry",0,FALSE,FALSE,NA,NA
"RT @TheWound_SAfilm: We did it! #Inxeba #TheWound #Oscars #ProudlySouthAfrican https://t.co/kemVQsVW6V",FALSE,0,NA,2017-10-02 19:23:53,FALSE,NA,"914933976497782784",NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","bunny_niko",1342,TRUE,FALSE,NA,NA
"RT @AwardsCircuit: CONFIRMATION! Algee Smith will campaign in LEAD ACTOR for his work in ""Detroit."" Everyone else in supporting. #Oscars #d…",FALSE,0,NA,2017-10-02 19:23:12,FALSE,NA,"914933804707479553",NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","Debrabamidele",156,TRUE,FALSE,NA,NA
"RT @TheEllenShow: If only Bradley's arm was longer. Best photo ever. #oscars http://t.co/C9U5NOtGap",FALSE,0,NA,2017-10-02 19:21:27,FALSE,NA,"914933365492420608",NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","imrithik",3431246,TRUE,FALSE,NA,NA
"RT @TheWound_SAfilm: We did it! #Inxeba #TheWound #Oscars #ProudlySouthAfrican https://t.co/kemVQsVW6V",FALSE,0,NA,2017-10-02 19:20:14,FALSE,NA,"914933057135742977",NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","Beemagqwanti",1342,TRUE,FALSE,NA,NA
"RT @AwardsCircuit: CONFIRMATION! Algee Smith will campaign in LEAD ACTOR for his work in ""Detroit."" Everyone else in supporting. #Oscars #d…",FALSE,0,NA,2017-10-02 19:19:48,FALSE,NA,"914932948931051521",NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","FlawlessLishaa",156,TRUE,FALSE,NA,NA
"#Role: Fanny Farrelly#Movie: Watch on the Rhine (1943)#Actress: Lucile Watson#WatchontheRhine #LucileWatson #Oscars",FALSE,0,NA,2017-10-02 19:18:17,FALSE,NA,"914932566406291458",NA,"<a href=""http://twitter.com"" rel=""nofollow""><U+6620><U+753B><U+306E><U+30AD><U+30E3><U+30E9><U+30AF><U+30BF><U+30FC></a>","hlhnwhel3xcohjc",0,FALSE,FALSE,NA,NA
"RT @AwardsCircuit: CONFIRMATION! Algee Smith will campaign in LEAD ACTOR for his work in ""Detroit."" Everyone else in supporting. #Oscars #d…",FALSE,0,NA,2017-10-02 19:13:05,FALSE,NA,"914931260983775238",NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","_loulabelle",156,TRUE,FALSE,NA,NA
"RT @TheWound_SAfilm: We did it! #Inxeba #TheWound #Oscars #ProudlySouthAfrican https://t.co/kemVQsVW6V",FALSE,0,NA,2017-10-02 19:08:15,FALSE,NA,"914930043436126208",NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","Shelly_dachick",1342,TRUE,FALSE,NA,NA
"RT @TheWound_SAfilm: We did it! #Inxeba #TheWound #Oscars #ProudlySouthAfrican https://t.co/kemVQsVW6V",FALSE,0,NA,2017-10-02 19:07:40,FALSE,NA,"914929897994416128",NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","Njabumaestro",1342,TRUE,FALSE,NA,NA
"RT @TheRoot: .@BarryJenkins' work placed a smile on our ancestors' faces &amp; brought some melanin to the #Oscars: https://t.co/V0oZUbapgR #Th…",FALSE,0,NA,2017-10-02 19:06:45,FALSE,NA,"914929664350736384",NA,"<a href=""http://www.myplume.com/"" rel=""nofollow"">Plume for Android</a>","_RiaYoung",22,TRUE,FALSE,NA,NA
"RT @harshalsrk: Kudos to @RajkummarRao @aanandlrai @cypplOfficial as #newton becames India's official entry to the #Oscars https://t.co/IfV…",FALSE,0,NA,2017-10-02 19:05:02,FALSE,NA,"914929232584642561",NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","Rushike30962966",2,TRUE,FALSE,NA,NA
"RT @AwardsCircuit: CONFIRMATION! Algee Smith will campaign in LEAD ACTOR for his work in ""Detroit."" Everyone else in supporting. #Oscars #d…",FALSE,0,NA,2017-10-02 19:04:18,FALSE,NA,"914929048903487488",NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","brookie800",156,TRUE,FALSE,NA,NA
"RT @AwardsCircuit: CONFIRMATION! Algee Smith will campaign in LEAD ACTOR for his work in ""Detroit."" Everyone else in supporting. #Oscars #d…",FALSE,0,NA,2017-10-02 19:03:15,FALSE,NA,"914928783710441472",NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","randomblckgrl",156,TRUE,FALSE,NA,NA
"#Role: Lavinia Mannon#Movie: Mourning Becomes Electra (1947)#Actress: Rosalind Russell#MourningBecomesElectra #RosalindRussell #Oscars",FALSE,0,NA,2017-10-02 18:54:46,FALSE,NA,"914926649677832192",NA,"<a href=""http://twitter.com"" rel=""nofollow""><U+6620><U+753B><U+306E><U+30AD><U+30E3><U+30E9><U+30AF><U+30BF><U+30FC></a>","hlhnwhel3xcohjc",0,FALSE,FALSE,NA,NA
"What's your favourite Oscar nominated Las Vegas film? #VivaLasVegas #Oscars #LasVegas Celebrate what Vegas is really about!",FALSE,0,NA,2017-10-02 18:52:16,FALSE,NA,"914926020628709376",NA,"<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>","filmawardsdb",0,FALSE,FALSE,NA,NA
"RT @RajkummarRao: Very happy to share this news that #NEWTON is India's official entry to the #OSCARS this year. Congratulations team.",FALSE,0,NA,2017-10-02 18:47:43,FALSE,NA,"914924875009028096",NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","Rahul40509112",8979,TRUE,FALSE,NA,NA
"RT @AwardsCircuit: CONFIRMATION! Algee Smith will campaign in LEAD ACTOR for his work in ""Detroit."" Everyone else in supporting. #Oscars #d…",FALSE,0,NA,2017-10-02 18:46:11,FALSE,NA,"914924491503017984",NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","taylorgriee",156,TRUE,FALSE,NA,NA
"RT @TheEllenShow: If only Bradley's arm was longer. Best photo ever. #oscars http://t.co/C9U5NOtGap",FALSE,0,NA,2017-10-02 18:39:16,FALSE,NA,"914922749545582595",NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","FolhaGITH",3431246,TRUE,FALSE,NA,NA
"RT @TheWound_SAfilm: We did it! #Inxeba #TheWound #Oscars #ProudlySouthAfrican https://t.co/kemVQsVW6V",FALSE,0,NA,2017-10-02 18:35:37,FALSE,NA,"914921829122396162",NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","Nhlanhla1988532",1342,TRUE,FALSE,NA,NA
"RT @TheWound_SAfilm: We did it! #Inxeba #TheWound #Oscars #ProudlySouthAfrican https://t.co/kemVQsVW6V",FALSE,0,NA,2017-10-02 18:32:14,FALSE,NA,"914920980316909574",NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","Nomi_Vee",1342,TRUE,FALSE,NA,NA
"RT @TheWound_SAfilm: We did it! #Inxeba #TheWound #Oscars #ProudlySouthAfrican https://t.co/kemVQsVW6V",FALSE,0,NA,2017-10-02 18:29:34,FALSE,NA,"914920309693743104",NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","iechezor",1342,TRUE,FALSE,NA,NA
"#Oscars China has just made a TV ad Trump event” https://t.co/nJOLMI8K5J My @6abc int. with @seanhannity on his operation.",FALSE,0,NA,2017-10-02 18:29:01,FALSE,NA,"914920171684347904",NA,"<a href=""https://twitter.com/trumpbot10000"" rel=""nofollow"">TrumpBot10000</a>","TrumpBot10000",0,FALSE,FALSE,NA,NA
"RT @TheWound_SAfilm: We did it! #Inxeba #TheWound #Oscars #ProudlySouthAfrican https://t.co/kemVQsVW6V",FALSE,0,NA,2017-10-02 18:27:43,FALSE,NA,"914919843601764354",NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","AFROBLindian",1342,TRUE,FALSE,NA,NA
"RT @TheWound_SAfilm: We did it! #Inxeba #TheWound #Oscars #ProudlySouthAfrican https://t.co/kemVQsVW6V",FALSE,0,NA,2017-10-02 18:23:01,FALSE,NA,"914918658132017152",NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","Iam_leni21",1342,TRUE,FALSE,NA,NA
"RT @TheWound_SAfilm: We did it! #Inxeba #TheWound #Oscars #ProudlySouthAfrican https://t.co/kemVQsVW6V",FALSE,0,NA,2017-10-02 18:22:16,FALSE,NA,"914918471972085760",NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","IamNwayza",1342,TRUE,FALSE,NA,NA
"@akstanwyck on whether @TheAcademy's more PC voters will impact potential 2018 #Oscars contenders(spoiler: doubtful) https://t.co/Vbzq79VMAs",FALSE,0,"akstanwyck",2017-10-02 18:21:40,FALSE,NA,"914918319538556928","13039372","<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>","jhavanis",0,FALSE,FALSE,NA,NA
"RT @AwardsCircuit: CONFIRMATION! Algee Smith will campaign in LEAD ACTOR for his work in ""Detroit."" Everyone else in supporting. #Oscars #d…",FALSE,0,NA,2017-10-02 18:21:34,FALSE,NA,"914918296515989509",NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","honeygawdess",156,TRUE,FALSE,NA,NA
"RT @TheWound_SAfilm: We did it! #Inxeba #TheWound #Oscars #ProudlySouthAfrican https://t.co/kemVQsVW6V",FALSE,0,NA,2017-10-02 18:20:51,FALSE,NA,"914918112637673474",NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","NoloPhiri",1342,TRUE,FALSE,NA,NA
"RT @AwardsCircuit: CONFIRMATION! Algee Smith will campaign in LEAD ACTOR for his work in ""Detroit."" Everyone else in supporting. #Oscars #d…",FALSE,0,NA,2017-10-02 18:20:08,FALSE,NA,"914917933356380161",NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","_kingkhensi",156,TRUE,FALSE,NA,NA
